block,timestamp,trader,listingId,tradeType,amount,totalCost,OpenClose,baseIv,callDelta,price,putDelta,skew,vega,netDelta,netStdVega,txHash,strike,expiry,tradeIv,tau
6290045,1650704096,0xfc74b29EAE680aCDd26B864316768d12102c9936,165,SHORT_PUT,1.0,10.364384637755586,Open,1.009384996625,0.31589458976011003,101.8885,-0.68410541023989,1.081427996625,0.09587385275428816,375.56538154625986,-165.20530556453815,0x61741e0ad78fa88b2b11ee769dfb0731183367282a2fd0a6da8fc1de5ea6bcd7,110,1651219200,1.091577194723506,515104
6298489,1650713348,0x483194780F75d77af88567202C201B03f9349E2f,165,SHORT_CALL,0.00019,0.000459422248383407,Open,1.00938499425,0.30715832158344997,101.62,-0.69284167841655,1.08142799425,0.09361404989821846,380.93018008332956,-155.69797577897359,0xe7d5d836c9a4bfbd5d800e5d27756fd25e73594acc38844bac288c4edb78ad0a,110,1651219200,1.0915771897578253,505852
6298632,1650713454,0xE76B39a9Ab3d1F4C39D16Aab47cB0Ce880D7f91d,165,SHORT_CALL,0.00019,0.000459322549330701,Open,1.009384991875,0.30713457368978,101.62,-0.6928654263102201,1.081427991875,0.09360106530045403,380.9654054091837,-155.6787015612286,0x91fa1ffd746ac94e3733b5f49e73931d1c2c4dce8701bcd4edace4e4ddce9420,110,1651219200,1.0915771847921445,505746
6298780,1650713563,0x4dc8318db8BE7Ec28CaE288873C0FB4466EF5E99,169,SHORT_CALL,0.00019,9.6697616421993e-05,Open,1.0093849895,0.11838009524825,101.62,-0.88161990475175,1.040774997625,0.05276929907884509,380.949269058047,-155.6900935631452,0xbf4c8b5a43920305b79652786bc0e09bb8190f9ed4c81fa7b4ecf3089da61a7f,120,1651219200,1.050542660049573,505637
6298918,1650713687,0xA40eE2E0E12adf2C77CE9A5D24729Dea189A8831,165,SHORT_CALL,0.00019,0.000459111602451587,Open,1.009384987125,0.30708254459271,101.62,-0.69291745540729,1.0814279895,0.09357251813442465,381.0265134974452,-155.6476970859682,0x341e355d1ee60e567e597945cf7a19df60465312391303f86adfc7faa27bbbed,110,1651219200,1.0915771772580722,505513
6301555,1650716365,0x48957CEBeF1918F1668d4269103F4d7B3f2C101e,165,SHORT_CALL,4.99,11.20258605378032,Open,1.0093226121249999,0.29302214843837,101.08,-0.70697785156163,1.0813656145,0.09088003495667228,400.4547189777427,-152.10080239253878,0xb174013b625ab4e55a5886752cf5d41acc270b95290d3f0bb35654f14c5431ab,110,1651219200,1.0914467666892955,502835
6315644,1650733273,0x49C1CC75c47a1c289AA25cD189d95bEb609A89F3,169,LONG_PUT,15.0,262.911832021418,Close,1.0091351121249998,0.12967950079314,102.7146,-0.87032049920686,1.040587497625,0.05573312244322994,369.44773885022306,-153.39306804512805,0x925d36ce7a4318b36d579fcc1ad84c3ba052d60f472931d31400071552c9e595,120,1651219200,1.0500933810916775,485927
6317274,1650735994,0x309078Aee712243Aebd46F9B2A57EB41b3DB9178,165,LONG_CALL,1.0,2.973147606775737,Open,1.009147612125,0.3216570069621,102.39,-0.6783429930379,1.0813781145,0.094027501562978,359.16969274456227,-151.90144429604075,0xbbbb7f6fac318f80dc5df3997d926ce57cca51e6b8db4532617f887c66800512,110,1651219200,1.09127014205191,483206
6317456,1650736364,0xA7f64e0788C2D1AE01138ec9C3Db3684161aABaE,165,LONG_CALL,1.0,2.8528522688401465,Open,1.009160112125,0.32158010150736,102.39,-0.67841989849264,1.0813906145,0.09398214027651035,359.6058428118691,-151.73988514114558,0x67aa0baace09198ef42da2443512ece6331a9b3e1f028d12b845d21352255c0c,110,1651219200,1.0912962737797427,482836
6319842,1650740950,0x47a44B9c277E3Bc255dd09090df74B6Fd1CFaC68,165,LONG_PUT,1.0,10.954653110853705,Open,1.009172612125,0.30712642120371003,101.87,-0.6928735787962901,1.0814031145,0.09124394691868577,380.4308979262232,-147.57215353268313,0x53f547f2f380d17e9e84cb39ebe3a1f4a0fe48f89f2bb0c84a784234655c86af,110,1651219200,1.0913224058200754,478250
